wfo,utc_issue,utc_expire,utc_prodissue,utc_init_expire,phenomena,gtype,significance,eventid,status,ugc,area2d,utc_updated,hvtec_nwsli,hvtec_severity,hvtec_cause,hvtec_record,is_emergency,utc_polygon_begin,utc_polygon_end,windtag,hailtag,tornadotag,damagetag,product_id,fcster,vtec_year
PHI,2021-07-01 20:27,2021-07-01 21:15,2021-07-01 20:27,202107012115,SV,C,W,111,CON,NJC035,789.1393432617188,2021-07-01 20:49,,,,,False,,,,,,,202107012027-KPHI-WUUS51-SVRPHI,CMS,2021
OUN,2021-06-26 04:44,2021-06-26 10:45,2021-06-26 04:44,202106261045,FA,C,Y,71,NEW,OKC045,3189.7197265625,2021-06-26 04:44,00000,N,ER,OO,False,,,,,,,202106260444-KOUN-WGUS84-FLSOUN,Mahale,2021
OUN,2021-06-26 04:44,2021-06-26 10:45,2021-06-26 04:44,202106261045,FA,C,Y,71,NEW,OKC043,2610.745849609375,2021-06-26 04:44,00000,N,ER,OO,False,,,,,,,202106260444-KOUN-WGUS84-FLSOUN,Mahale,2021
OUN,2021-06-26 05:01,2021-06-26 10:00,2021-06-26 05:01,202106260800,SV,C,A,320,EXT,OKC057,1395.0609130859375,2021-06-26 07:35,,,,,False,,,,,,,202106260501-KOUN-WWUS64-WCNOUN,,2021
PHI,2021-07-01 20:32,2021-07-01 21:15,2021-07-01 20:32,202107012115,SV,C,W,112,NEW,MDC035,990.9560546875,2021-07-01 20:32,,,,,False,,,,,,,202107012032-KPHI-WUUS51-SVRPHI,Robertson,2021
OUN,2021-06-26 05:01,2021-06-26 10:00,2021-06-26 05:01,202106260800,SV,C,A,320,EXT,OKC015,3341.9345703125,2021-06-26 07:35,,,,,False,,,,,,,202106260501-KOUN-WWUS64-WCNOUN,,2021
OUN,2021-06-26 05:01,2021-06-26 10:00,2021-06-26 05:01,202106260800,SV,C,A,320,EXT,OKC039,2594.921142578125,2021-06-26 07:35,,,,,False,,,,,,,202106260501-KOUN-WWUS64-WCNOUN,,2021
PHI,2021-07-01 20:32,2021-07-01 21:15,2021-07-01 20:32,202107012115,SV,C,W,112,NEW,MDC011,843.7166748046875,2021-07-01 20:32,,,,,False,,,,,,,202107012032-KPHI-WUUS51-SVRPHI,Robertson,2021
PHI,2021-07-01 21:02,2021-07-01 21:30,2021-07-01 21:02,202107012130,TO,C,W,2,EXP,NJC021,591.7860717773438,2021-07-01 21:23,,,,,False,,,,,,,202107012102-KPHI-WFUS51-TORPHI,Davis,2021
OUN,2021-06-26 05:01,2021-06-26 10:00,2021-06-26 05:01,202106260800,SV,C,A,320,EXT,OKC149,2611.9482421875,2021-06-26 07:35,,,,,False,,,,,,,202106260501-KOUN-WWUS64-WCNOUN,,2021
PHI,2021-07-01 21:46,2021-07-01 23:45,2021-07-01 21:46,202107012345,MA,C,W,63,CON,ANZ470,488.4715270996094,2021-07-01 23:04,,,,,False,,,,,,,202107012146-KPHI-WHUS51-SMWPHI,CMS,2021
OUN,2021-06-26 05:47,2021-06-26 06:30,2021-06-26 05:47,202106260630,SV,C,W,351,CON,OKC129,2969.281982421875,2021-06-26 06:03,,,,,False,,,,,,,202106260547-KOUN-WUUS54-SVROUN,Mahale,2021
OUN,2021-06-26 05:47,2021-06-26 06:30,2021-06-26 05:47,202106260630,SV,C,W,351,CON,OKC057,1395.0609130859375,2021-06-26 06:03,,,,,False,,,,,,,202106260547-KOUN-WUUS54-SVROUN,Mahale,2021
OUN,2021-06-26 05:47,2021-06-26 06:30,2021-06-26 05:47,202106260630,SV,C,W,351,CON,OKC055,1666.5753173828125,2021-06-26 06:03,,,,,False,,,,,,,202106260547-KOUN-WUUS54-SVROUN,Mahale,2021
OUN,2021-06-26 06:06,2021-06-26 10:00,2021-06-26 06:06,202106261000,FA,C,Y,72,NEW,OKC043,2610.745849609375,2021-06-26 06:06,00000,N,ER,OO,False,,,,,,,202106260606-KOUN-WGUS84-FLSOUN,Mahale,2021
OUN,2021-06-26 06:06,2021-06-26 10:00,2021-06-26 06:06,202106261000,FA,C,Y,72,NEW,OKC153,3226.325927734375,2021-06-26 06:06,00000,N,ER,OO,False,,,,,,,202106260606-KOUN-WGUS84-FLSOUN,Mahale,2021
OUN,2021-06-26 06:19,2021-06-26 07:00,2021-06-26 06:19,202106260700,SV,C,W,352,NEW,OKC009,2341.70703125,2021-06-26 06:19,,,,,False,,,,,,,202106260619-KOUN-WUUS54-SVROUN,Mahale,2021
OUN,2021-06-26 06:19,2021-06-26 07:00,2021-06-26 06:19,202106260700,SV,C,W,352,NEW,OKC149,2611.9482421875,2021-06-26 06:19,,,,,False,,,,,,,202106260619-KOUN-WUUS54-SVROUN,Mahale,2021
IND,2021-06-25 04:00,2021-06-26 12:00,2021-06-24 19:39,202106261200,FF,C,A,4,EXP,INZ035,1029.3577880859375,2021-06-26 12:06,00000,0,ER,OO,False,,,,,,,202106241939-KIND-WGUS63-FFAIND,AU,2021
OUN,2021-06-26 06:19,2021-06-26 07:00,2021-06-26 06:19,202106260700,SV,C,W,352,NEW,OKC075,2671.586669921875,2021-06-26 06:19,,,,,False,,,,,,,202106260619-KOUN-WUUS54-SVROUN,Mahale,2021
IND,2021-06-26 00:53,2021-06-26 01:30,2021-06-26 00:53,202106260130,TO,C,W,6,EXP,INC015,970.226318359375,2021-06-26 01:28,,,,,False,,,,,,,202106260053-KIND-WFUS53-TORIND,AU/CP,2021
OUN,2021-06-26 06:49,2021-06-26 10:00,2021-06-26 06:49,202106261000,FA,C,Y,73,NEW,OKC045,3189.7197265625,2021-06-26 06:49,00000,N,ER,OO,False,,,,,,,202106260649-KOUN-WGUS84-FLSOUN,Mahale,2021
IND,2021-06-26 23:47,2021-06-27 02:20,2021-06-26 23:47,202106270500,SV,C,A,325,CAN,INC165,672.6498413085938,2021-06-27 02:20,,,,,False,,,,,,,202106262347-KIND-WWUS63-WCNIND,,2021
OUN,2021-06-26 06:55,2021-06-26 07:45,2021-06-26 06:55,202106260745,SV,C,W,353,CON,OKC149,2611.9482421875,2021-06-26 07:20,,,,,False,,,,,,,202106260655-KOUN-WUUS54-SVROUN,Mahale,2021
OUN,2021-06-26 06:55,2021-06-26 07:45,2021-06-26 06:55,202106260745,SV,C,W,353,CON,OKC015,3341.9345703125,2021-06-26 07:20,,,,,False,,,,,,,202106260655-KOUN-WUUS54-SVROUN,Mahale,2021
OUN,2021-06-26 07:35,2021-06-26 10:00,2021-06-26 07:35,202106261000,SV,C,A,320,EXB,OKC073,2346.197998046875,2021-06-26 07:35,,,,,False,,,,,,,202106260735-KOUN-WWUS64-WCNOUN,,2021
OUN,2021-06-26 07:35,2021-06-26 10:00,2021-06-26 07:35,202106261000,SV,C,A,320,EXB,OKC051,2863.175048828125,2021-06-26 07:35,,,,,False,,,,,,,202106260735-KOUN-WWUS64-WCNOUN,,2021
OUN,2021-06-26 07:35,2021-06-26 10:00,2021-06-26 07:35,202106261000,SV,C,A,320,EXB,OKC087,1502.423095703125,2021-06-26 07:35,,,,,False,,,,,,,202106260735-KOUN-WWUS64-WCNOUN,,2021
MAF,2021-06-25 23:50,2021-06-26 03:00,2021-06-25 23:50,202106260300,FA,C,Y,76,NEW,TXC043,16058.2822265625,2021-06-25 23:50,00000,N,ER,OO,False,,,,,,,202106252350-KMAF-WGUS84-FLSMAF,James DeBerry,2021
IND,2021-06-28 14:38,2021-07-04 20:32,2021-06-28 14:38,202107022101,FL,C,W,125,CAN,INC167,1062.0679931640625,2021-07-04 20:32,TERI3,1,ER,UU,False,,,,,,,202106281438-KIND-WGUS43-FLWIND,50,2021
IND,2021-06-28 22:18,2021-07-06 16:20,2021-06-28 14:38,202107040400,FL,C,W,127,CAN,ILC033,1153.456787109375,2021-07-06 16:20,HUTI2,1,ER,NO,False,,,,,,,202106281438-KIND-WGUS43-FLWIND,50,2021
IND,2021-06-28 22:18,2021-07-06 16:20,2021-06-28 14:38,202107040400,FL,C,W,127,CAN,INC083,1356.1103515625,2021-07-06 16:20,HUTI2,1,ER,NO,False,,,,,,,202106281438-KIND-WGUS43-FLWIND,50,2021
IND,2021-06-29 01:30,2021-07-06 16:20,2021-06-28 14:38,202107041116,FL,C,W,128,CAN,ILC033,1153.456787109375,2021-07-06 16:20,RVTI3,1,ER,NO,False,,,,,,,202106281438-KIND-WGUS43-FLWIND,50,2021
IND,2021-07-01 01:46,2021-07-01 17:02,2021-07-01 01:46,202107011200,FF,C,A,5,CAN,INZ063,819.3253173828125,2021-07-01 17:02,00000,0,ER,OO,False,,,,,,,202107010146-KIND-WGUS63-FFAIND,JP,2021
LSX,2021-06-25 23:55,2021-06-26 00:14,2021-06-25 23:55,202106260045,SV,C,W,104,CAN,MOC027,2192.39892578125,2021-06-26 00:14,,,,,False,,,,,,,202106252355-KLSX-WUUS53-SVRLSX,Carney,2021
EAX,2021-06-25 01:12,2021-06-25 02:00,2021-06-25 01:12,202106250200,SV,C,W,58,CON,MOC079,1133.1964111328125,2021-06-25 01:38,,,,,False,,,,,,,202106250112-KEAX-WUUS53-SVREAX,Kurtz,2021
EAX,2021-06-25 22:57,2021-06-26 05:00,2021-06-25 22:57,202106260500,FF,C,W,23,CON,MOC083,1895.974609375,2021-06-26 00:05,00000,0,ER,OO,False,,,,,,,202106252257-KEAX-WGUS53-FFWEAX,Blair,2021
GLD,2021-06-25 23:15,2021-06-26 00:15,2021-06-25 23:15,202106260015,SV,C,W,139,EXP,KSC153,2767.7216796875,2021-06-26 00:06,,,,,False,,,,,,,202106252315-KGLD-WUUS53-SVRGLD,MRC,2021
OUN,2021-06-26 07:35,2021-06-26 10:00,2021-06-26 07:35,202106261000,SV,C,A,320,EXB,OKC109,1860.2596435546875,2021-06-26 07:35,,,,,False,,,,,,,202106260735-KOUN-WWUS64-WCNOUN,,2021
IND,2021-07-01 01:46,2021-07-01 17:02,2021-07-01 01:46,202107011200,FF,C,A,5,CAN,INZ070,1169.9295654296875,2021-07-01 17:02,00000,0,ER,OO,False,,,,,,,202107010146-KIND-WGUS63-FFAIND,JP,2021
DVN,2021-07-01 09:24,2021-07-01 13:00,2021-07-01 09:24,202107011300,FG,C,Y,11,EXP,IAZ099,1393.6312255859375,2021-07-01 12:57,,,,,False,,,,,,,202107010924-KDVN-WWUS73-NPWDVN,www.weather.gov/dvn,2021
EAX,2021-06-25 18:43,2021-06-26 00:15,2021-06-25 18:43,202106260200,SV,C,A,314,CAN,KSC091,1242.798828125,2021-06-26 00:15,,,,,False,,,,,,,202106251843-KEAX-WWUS63-WCNEAX,,2021
OUN,2021-06-26 20:48,2021-06-27 06:00,2021-06-26 20:48,202106270400,SV,C,A,323,EXT,TXC155,1833.17919921875,2021-06-27 03:32,,,,,False,,,,,,,202106262048-KOUN-WWUS64-WCNOUN,,2021
GLD,2021-06-25 20:08,2021-06-26 00:15,2021-06-25 20:08,202106260200,SV,C,A,316,CAN,NEC087,1858.963134765625,2021-06-26 00:15,,,,,False,,,,,,,202106252008-KGLD-WWUS63-WCNGLD,,2021
LOT,2021-06-25 23:47,2021-06-26 04:00,2021-06-25 23:47,202106260400,SV,C,A,319,EXP,ILC091,1762.8453369140625,2021-06-26 04:02,,,,,False,,,,,,,202106252347-KLOT-WWUS63-WCNLOT,KLUBER,2021
LOT,2021-06-26 01:37,2021-06-26 07:01,2021-06-26 01:37,202106260730,FA,C,Y,6,CAN,ILC053,1258.3388671875,2021-06-26 07:01,00000,N,ER,OO,False,,,,,,,202106260137-KLOT-WGUS83-FLSLOT,RC,2021
LOT,2021-06-26 16:44,2021-06-26 17:20,2021-06-26 16:44,202106261730,TO,C,W,12,CAN,ILC099,2969.55517578125,2021-06-26 17:20,,,,,False,,,,,,,202106261644-KLOT-WFUS53-TORLOT,Birk,2021
LOT,2021-06-26 16:49,2021-06-26 17:15,2021-06-26 16:49,202106261715,TO,C,W,13,EXP,ILC031,2478.141845703125,2021-06-26 17:15,,,,,False,,,,,,,202106261649-KLOT-WFUS53-TORLOT,RC,2021
LOT,2021-06-26 16:55,2021-06-26 19:00,2021-06-26 16:55,202106261900,MA,C,W,8,EXP,LMZ743,149.4549560546875,2021-06-26 19:00,,,,,False,,,,,,,202106261655-KLOT-WHUS53-SMWLOT,RC,2021
LOT,2021-06-26 17:06,2021-06-26 23:43,2021-06-26 17:06,202106270000,TO,C,A,321,CAN,ILC105,2704.226318359375,2021-06-26 23:43,,,,,False,,,,,,,202106261706-KLOT-WWUS63-WCNLOT,KJB,2021
LOT,2021-06-26 17:06,2021-06-26 23:43,2021-06-26 17:06,202106270000,TO,C,A,321,CAN,ILC197,2196.546142578125,2021-06-26 23:43,,,,,False,,,,,,,202106261706-KLOT-WWUS63-WCNLOT,KJB,2021
LOT,2021-06-26 17:18,2021-06-26 23:15,2021-06-26 17:18,202106262315,FF,C,W,1,CON,ILC031,2478.141845703125,2021-06-26 22:13,00000,0,ER,OO,False,,,,,,,202106261718-KLOT-WGUS53-FFWLOT,Birk,2021
LOT,2021-06-26 21:23,2021-06-26 21:59,2021-06-26 21:23,202106262215,TO,C,W,18,CAN,ILC105,2704.226318359375,2021-06-26 21:59,,,,,False,,,,,,,202106262123-KLOT-WFUS53-TORLOT,Birk,2021
LOT,2021-06-26 21:49,2021-06-26 22:45,2021-06-26 21:49,202106262245,SV,C,W,26,CON,ILC197,2196.546142578125,2021-06-26 22:34,,,,,False,,,,,,,202106262149-KLOT-WUUS53-SVRLOT,Birk,2021
LOT,2021-06-26 21:49,2021-06-26 22:45,2021-06-26 21:49,202106262245,SV,C,W,26,CON,INC111,1043.9666748046875,2021-06-26 22:34,,,,,False,,,,,,,202106262149-KLOT-WUUS53-SVRLOT,Birk,2021
LOT,2021-06-26 22:21,2021-06-26 23:15,2021-06-26 22:21,202106262315,SV,C,W,27,CON,INC127,1086.1654052734375,2021-06-26 22:38,,,,,False,,,,,,,202106262221-KLOT-WUUS53-SVRLOT,Birk,2021
LOT,2021-06-27 02:38,2021-06-27 12:00,2021-06-27 02:38,202106271200,FA,C,Y,10,EXP,ILC105,2704.226318359375,2021-06-27 11:56,00000,N,ER,OO,False,,,,,,,202106270238-KLOT-WGUS83-FLSLOT,Kluber,2021
LOT,2021-06-27 02:38,2021-06-27 12:00,2021-06-27 02:38,202106271200,FA,C,Y,10,EXP,ILC091,1762.8453369140625,2021-06-27 11:56,00000,N,ER,OO,False,,,,,,,202106270238-KLOT-WGUS83-FLSLOT,Kluber,2021
LOT,2021-06-27 14:00,2021-07-07 09:20,2021-06-27 03:17,202107011800,FL,C,W,13,EXT,ILC155,445.4915771484375,2021-07-07 02:00,LSLI2,1,ER,NO,False,,,,,,,202106270317-KLOT-WGUS43-FLWLOT,Ogorek,2021
LOT,2021-06-27 16:45,2021-07-02 10:14,2021-06-27 03:14,202106290800,FL,C,W,12,CAN,ILC099,2969.55517578125,2021-07-02 10:14,OTWI2,1,ER,NO,False,,,,,,,202106270314-KLOT-WGUS43-FLWLOT,Ogorek,2021
LOT,2021-06-27 18:00,2021-06-27 15:43,2021-06-27 02:45,202107022100,FL,C,A,1,CAN,INZ001,1297.9188232421875,2021-06-27 15:43,SLBI3,0,ER,NO,False,,,,,,,202106270245-KLOT-WGUS63-FFALOT,Ogorek,2021
LOT,2021-06-28 12:00,2021-06-30 00:00,2021-06-28 08:01,202106300000,FF,C,A,2,EXP,INZ001,1297.9188232421875,2021-06-29 23:52,00000,0,ER,OO,False,,,,,,,202106280801-KLOT-WGUS63-FFALOT,Borchardt,2021
LOT,2021-06-28 12:00,2021-06-30 00:00,2021-06-28 08:01,202106300000,FF,C,A,2,EXP,ILZ013,870.2760009765625,2021-06-29 23:52,00000,0,ER,OO,False,,,,,,,202106280801-KLOT-WGUS63-FFALOT,Borchardt,2021
LOT,2021-06-28 12:00,2021-06-30 00:00,2021-06-28 08:01,202106300000,FF,C,A,2,EXP,ILZ020,834.3638305664062,2021-06-29 23:52,00000,0,ER,OO,False,,,,,,,202106280801-KLOT-WGUS63-FFALOT,Borchardt,2021
LOT,2021-06-28 12:00,2021-06-30 00:00,2021-06-28 08:01,202106300000,FF,C,A,2,EXP,ILZ107,751.0753784179688,2021-06-29 23:52,00000,0,ER,OO,False,,,,,,,202106280801-KLOT-WGUS63-FFALOT,Borchardt,2021
LOT,2021-06-28 16:42,2021-06-30 00:00,2021-06-28 16:42,202106300000,FF,C,A,2,EXP,ILZ003,1342.6602783203125,2021-06-29 23:52,00000,0,ER,OO,False,,,,,,,202106281642-KLOT-WGUS63-FFALOT,MDB,2021
LOT,2021-06-28 16:42,2021-06-30 00:00,2021-06-28 16:42,202106300000,FF,C,A,2,EXP,ILZ011,1642.110595703125,2021-06-29 23:52,00000,0,ER,OO,False,,,,,,,202106281642-KLOT-WGUS63-FFALOT,MDB,2021
OUN,2021-06-26 07:40,2021-06-26 08:30,2021-06-26 07:40,202106260830,SV,C,W,354,CON,OKC015,3341.9345703125,2021-06-26 08:03,,,,,False,,,,,,,202106260740-KOUN-WUUS54-SVROUN,Mahale,2021
LOT,2021-06-29 20:26,2021-06-29 21:00,2021-06-29 20:26,202106292115,SV,C,W,33,CAN,INC007,1051.2703857421875,2021-06-29 21:00,,,,,False,,,,,,,202106292026-KLOT-WUUS53-SVRLOT,Petr,2021
LOT,2021-06-29 20:26,2021-06-29 21:00,2021-06-29 20:26,202106292115,SV,C,W,33,CAN,ILC075,2892.026123046875,2021-06-29 21:00,,,,,False,,,,,,,202106292026-KLOT-WUUS53-SVRLOT,Petr,2021
LOT,2021-06-30 02:05,2021-06-30 02:27,2021-06-30 02:05,202106300300,MA,C,W,13,CAN,LMZ743,149.4549560546875,2021-06-30 02:27,,,,,False,,,,,,,202106300205-KLOT-WHUS53-SMWLOT,Kluber,2021
LOT,2021-06-30 15:40,2021-06-30 19:30,2021-06-30 15:40,202106301930,FA,C,Y,13,EXP,ILC099,2969.55517578125,2021-06-30 19:29,00000,N,ER,OO,False,,,,,,,202106301540-KLOT-WGUS83-FLSLOT,RC,2021
OUN,2021-06-26 07:40,2021-06-26 08:30,2021-06-26 07:40,202106260830,SV,C,W,354,CON,OKC051,2863.175048828125,2021-06-26 08:03,,,,,False,,,,,,,202106260740-KOUN-WUUS54-SVROUN,Mahale,2021
LOT,2021-06-30 17:31,2021-06-30 19:30,2021-06-30 17:31,202106301930,FA,C,Y,14,EXP,ILC075,2892.026123046875,2021-06-30 19:28,00000,N,ER,OO,False,,,,,,,202106301731-KLOT-WGUS83-FLSLOT,RC,2021
LOT,2021-06-30 20:54,2021-07-01 00:00,2021-06-30 20:54,202107010000,FA,C,Y,15,CON,ILC197,2196.546142578125,2021-06-30 21:53,00000,N,ER,OO,False,,,,,,,202106302054-KLOT-WGUS83-FLSLOT,Friedlein,2021
LOT,2021-07-01 15:00,2021-07-02 19:43,2021-06-30 09:09,202107030000,SC,C,Y,55,CAN,LMZ745,192.11265563964844,2021-07-02 19:43,,,,,False,,,,,,,202106300909-KLOT-WHUS73-MWWLOT,,2021
OUN,2021-06-26 07:40,2021-06-26 08:30,2021-06-26 07:40,202106260830,SV,C,W,354,CON,OKC073,2346.197998046875,2021-06-26 08:03,,,,,False,,,,,,,202106260740-KOUN-WUUS54-SVROUN,Mahale,2021
OUN,2021-06-26 20:48,2021-06-27 06:00,2021-06-26 20:48,202106270400,SV,C,A,323,EXT,TXC009,2398.708984375,2021-06-27 03:32,,,,,False,,,,,,,202106262048-KOUN-WWUS64-WCNOUN,,2021
GID,2021-06-26 00:14,2021-06-26 00:45,2021-06-26 00:14,202106260045,SV,C,W,103,CON,NEC181,1487.55419921875,2021-06-26 00:36,,,,,False,,,,,,,202106260014-KGID-WUUS53-SVRGID,Billings Wright,2021
OUN,2021-06-26 07:40,2021-06-26 08:30,2021-06-26 07:40,202106260830,SV,C,W,354,CON,OKC017,2344.322998046875,2021-06-26 08:03,,,,,False,,,,,,,202106260740-KOUN-WUUS54-SVROUN,Mahale,2021
OUN,2021-06-26 07:40,2021-06-26 08:30,2021-06-26 07:40,202106260830,SV,C,W,354,CON,OKC011,2431.296142578125,2021-06-26 08:03,,,,,False,,,,,,,202106260740-KOUN-WUUS54-SVROUN,Mahale,2021
OUN,2021-06-26 08:14,2021-06-26 09:00,2021-06-26 08:14,202106260900,SV,C,W,355,CON,OKC073,2346.197998046875,2021-06-26 08:43,,,,,False,,,,,,,202106260814-KOUN-WUUS54-SVROUN,Mahale,2021
LSX,2021-06-26 00:50,2021-06-26 06:45,2021-06-26 00:50,202106260645,FF,C,W,14,NEW,MOC113,1656.402099609375,2021-06-26 00:50,00000,0,ER,OO,False,,,,,,,202106260050-KLSX-WGUS53-FFWLSX,Walsh,2021
OUN,2021-06-26 00:59,2021-06-26 01:45,2021-06-26 00:59,202106260145,SV,C,W,347,CON,OKC009,2341.70703125,2021-06-26 01:19,,,,,False,,,,,,,202106260059-KOUN-WUUS54-SVROUN,Mahale,2021
EAX,2021-06-26 09:20,2021-06-28 02:00,2021-06-26 00:35,202106290721,FL,C,W,127,CAN,MOC083,1895.974609375,2021-06-28 02:00,URHM7,2,ER,UU,False,,,,,,,202106260035-KEAX-WGUS43-FLWEAX,SAW,2021
SGF,2021-06-26 10:09,2021-06-26 17:30,2021-06-26 10:09,202106261800,FF,C,W,50,CAN,MOC145,1622.3499755859375,2021-06-26 17:30,00000,0,ER,OO,False,,,,,,,202106261009-KSGF-WGUS53-FFWSGF,DC,2021
OUN,2021-06-26 08:14,2021-06-26 09:00,2021-06-26 08:14,202106260900,SV,C,W,355,CON,OKC017,2344.322998046875,2021-06-26 08:43,,,,,False,,,,,,,202106260814-KOUN-WUUS54-SVROUN,Mahale,2021
ILM,2021-06-26 13:20,2021-06-26 14:45,2021-06-26 13:20,202106261445,FA,C,Y,27,EXP,SCC051,2967.256591796875,2021-06-26 14:42,00000,N,ER,OO,False,,,,,,,202106261320-KILM-WGUS82-FLSILM,SHK,2021
OUN,2021-06-26 08:39,2021-06-26 11:45,2021-06-26 08:39,202106261145,FA,C,Y,74,NEW,OKC073,2346.197998046875,2021-06-26 08:39,00000,N,ER,OO,False,,,,,,,202106260839-KOUN-WGUS84-FLSOUN,WR,2021
LUB,2021-06-26 23:00,2021-06-26 16:08,2021-06-26 14:50,202106271000,FA,C,A,2,CAN,TXZ042,2322.194580078125,2021-06-26 16:08,00000,0,ER,OO,False,,,,,,,202106261450-KLUB-WGUS64-FFALUB,23,2021
MAF,2021-06-27 01:33,2021-06-27 04:32,2021-06-27 01:33,202106270445,FA,C,Y,79,CAN,TXC475,2166.2392578125,2021-06-27 04:32,00000,N,ER,OO,False,,,,,,,202106270133-KMAF-WGUS84-FLSMAF,James DeBerry,2021
TSA,2021-06-26 15:38,2021-06-28 11:49,2021-06-26 15:38,202106271200,FF,C,A,4,CAN,OKZ065,1629.1217041015625,2021-06-28 11:49,00000,0,ER,OO,False,,,,,,,202106261538-KTSA-WGUS64-FFATSA,,2021
LUB,2021-06-26 23:00,2021-06-26 16:08,2021-06-26 14:50,202106271000,FA,C,A,2,CAN,TXZ043,2339.46630859375,2021-06-26 16:08,00000,0,ER,OO,False,,,,,,,202106261450-KLUB-WGUS64-FFALUB,23,2021
LOT,2021-06-26 16:34,2021-06-26 17:00,2021-06-26 16:34,202106261700,TO,C,W,11,EXP,ILC197,2196.546142578125,2021-06-26 16:52,,,,,False,,,,,,,202106261634-KLOT-WFUS53-TORLOT,Birk,2021
LSX,2021-06-26 08:29,2021-06-26 17:06,2021-06-26 08:29,202106261715,FA,C,W,5,CAN,MOC183,1533.8719482421875,2021-06-26 17:06,00000,0,ER,OO,False,,,,,,,202106260829-KLSX-WGUS43-FLWLSX,Britt,2021
SEW,2021-06-25 21:00,2021-06-24 21:42,2021-06-22 22:14,202106290000,EH,C,A,1,UPG,WAZ569,5787.2001953125,2021-06-24 21:42,,,,,False,,,,,,,202106222214-KSEW-WWUS76-NPWSEW,,2021
LWX,2021-07-01 16:46,2021-07-01 19:58,2021-07-01 16:46,202107020000,SV,C,A,331,CAN,ANZ535,58.30635070800781,2021-07-01 19:58,,,,,False,,,,,,,202107011646-KLWX-WWUS61-WCNLWX,CJL,2021
TOP,2021-06-24 11:42,2021-06-24 11:50,2021-06-24 11:42,202106241200,SV,C,W,66,CAN,KSC059,1492.547607421875,2021-06-24 11:50,,,,,False,,,,,,,202106241142-KTOP-WUUS53-SVRTOP,Teefey,2021
ILM,2021-06-27 01:00,2021-06-27 03:55,2021-06-26 17:52,202106270400,CF,C,Y,56,CAN,NCZ106,112.72386932373047,2021-06-27 03:55,,,,,False,,,,,,,202106261752-KILM-WHUS42-CFWILM,,2021
ILM,2021-06-27 01:00,2021-06-27 03:55,2021-06-26 17:52,202106270400,CF,C,Y,56,CAN,NCZ108,160.57701110839844,2021-06-27 03:55,,,,,False,,,,,,,202106261752-KILM-WHUS42-CFWILM,,2021
GRR,2021-06-26 18:36,2021-06-26 22:43,2021-06-26 18:36,202106270045,FA,C,Y,10,CAN,MIC121,1331.7677001953125,2021-06-26 22:43,00000,N,ER,OO,False,,,,,,,202106261836-KGRR-WGUS83-FLSGRR,AMD,2021
PAH,2021-06-25 15:00,2021-06-26 01:00,2021-06-25 08:31,202106260100,LW,C,Y,5,CON,KYZ007,886.0133666992188,2021-06-25 16:37,,,,,False,,,,,,,202106250831-KPAH-WWUS73-NPWPAH,,2021
PAH,2021-06-25 15:00,2021-06-26 01:00,2021-06-25 08:31,202106260100,LW,C,Y,5,CON,KYZ006,1440.826171875,2021-06-25 16:37,,,,,False,,,,,,,202106250831-KPAH-WWUS73-NPWPAH,,2021
PAH,2021-06-25 15:00,2021-06-26 01:00,2021-06-25 08:31,202106260100,LW,C,Y,5,CON,KYZ008,881.1179809570312,2021-06-25 16:37,,,,,False,,,,,,,202106250831-KPAH-WWUS73-NPWPAH,,2021
PAH,2021-06-25 15:00,2021-06-26 01:00,2021-06-25 08:31,202106260100,LW,C,Y,5,CON,KYZ014,940.8182983398438,2021-06-25 16:37,,,,,False,,,,,,,202106250831-KPAH-WWUS73-NPWPAH,,2021
PAH,2021-06-25 15:00,2021-06-26 01:00,2021-06-25 08:31,202106260100,LW,C,Y,5,CON,KYZ011,663.8076171875,2021-06-25 16:37,,,,,False,,,,,,,202106250831-KPAH-WWUS73-NPWPAH,,2021
PAH,2021-06-25 15:00,2021-06-26 01:00,2021-06-25 08:31,202106260100,LW,C,Y,5,CON,KYZ018,1209.4195556640625,2021-06-25 16:37,,,,,False,,,,,,,202106250831-KPAH-WWUS73-NPWPAH,,2021
EAX,2021-06-25 14:14,2021-07-04 07:57,2021-06-24 16:20,202106290613,FL,C,W,99,CAN,MOC041,1988.2603759765625,2021-07-04 07:57,SNZM7,2,ER,NO,False,,,,,,,202106241620-KEAX-WGUS43-FLWEAX,Blair,2021
PHI,2021-06-30 14:00,2021-07-01 00:00,2021-06-30 07:14,202107010000,HT,C,Y,4,EXP,PAZ054,1001.5970458984375,2021-06-30 23:52,,,,,False,,,,,,,202106300714-KPHI-WWUS71-NPWPHI,CMS,2021
OUN,2021-06-25 22:44,2021-06-25 23:11,2021-06-25 22:44,202106252330,SV,C,W,346,CAN,OKC129,2969.281982421875,2021-06-25 23:11,,,,,False,,,,,,,202106252244-KOUN-WUUS54-SVROUN,Mahale,2021
LOT,2021-06-26 19:08,2021-06-26 19:22,2021-06-26 19:08,202106261945,TO,C,W,14,CAN,ILC197,2196.546142578125,2021-06-26 19:22,,,,,False,,,,,,,202106261908-KLOT-WFUS53-TORLOT,Birk,2021
LOT,2021-06-26 19:08,2021-06-26 19:22,2021-06-26 19:08,202106261945,TO,C,W,14,CAN,ILC031,2478.141845703125,2021-06-26 19:22,,,,,False,,,,,,,202106261908-KLOT-WFUS53-TORLOT,Birk,2021
